offensive,text
0,סיב אופטי של פרטנר
0,מתאם סיב אופטי פרטנר
0,פרטנר פייבר - מתאים סיב/ממיר אופטי מתנתק
0,חדשות גיימינג 
0,תפקידים - כללי
0,מנהל פורומים אוכל ומתכונים ומשחקייה
0,תודה על השיתוף
0,עוד חרא ממוצע שמבוסס על אנימה.
0,המשחק הטוב היחיד שהיה לסדרה הזאת זה burning blood 
0,כל השאר סתם זבל
0,שאלה| טס לפורטוגל והויזה נטען הוטענה בדולרים
0,טס לפורטוגל והויזה נטען הוטענה בדולרים
0,הולך להיות לי בעיה לשלם עם זה?
0,טיסה ראשונה שלי אז אין לי מושג מה אני עושה
0,טס עכשיו (שאלה לפני שעולה למטוס בקרוב)
0,"טס ליפן, האם ביטוח נסיעות כזה חשוב?"
0,"זה יעבוד, פשוט כשרוכשים יהיה כל פעם עמלת המרה ככה שזה לא אידיאלי. אבל עובד."
0,תפקידים – כללי
0,נראה טוב
0,שם פרטי dumbo
0,תודה על הפרסום.
0,"לא יודע מה אני חושב לגבי הדבר הזה, במיוחד כי אני לא מכיר הרבה אנשים שסיימו את הסדרה אפילו."
0,בקשה| מפרט מחשב גיימינג
0,מפרט מחשב גיימינג
0,בזמן הקרוב - חודש + -
0,האם יש חלקים שאין צורך לכלול במפרט?​לא
0,"(מקלדת/עכבר/אוזניות/רמקולים/פד/מסך וכו'. פרטו מהם הדרישות שלכם מהציוד, לדוגמא גודל מסך/מקלדת מכנית וכו')לא"
0,אם אפשריהאם יש חשיבות לשמירה על שדרוג עתידי?
0,מחשב גיימינג נייד
0,האמת שזה פחות עדיף לדעתי
0,אל תקשיב לו
0,ברור שעדיף לקחת כרטיס חזק יותר
0,המעבד לא משמעותי בגיימינג
0,הכרטיס הרבה יותר חשוב
0,עדיף לקחת מעבד קצתיותר חלש וכרטיס קצת יותר חזק
0,הוא משתלם מבחינת הביצועים למחיר או שעדיף לבנות לבד?
0,אין כמו בניה אישית
0,מאיזו בחינה? אני שמעתי ביקורות לא טובות על המחשב הבנוי מראש של אסוס ואני לא ככ מבין למה..
0,"מאוד פשוט,מחשב בנוי אישית *תמיד* מורכב מחלקים פחות איכותים ועם סבירות גבוה יותר לתקלות ולבעיות חימום בגלל הדיוק והחיסכון של היצרנים."
0,אני באמת לא יודע איך אתה מגיע למסקנות כאלה אחי
0,תבדוק קצת לפני שאתה מדבר
0,יש גם את זה אם אתה רוצה לראות 
0,אני לא יודע איך סיימת בית ספר מבלי לדעת הבנת הנקרא…
0,"אין קשר לfps,מעבד הוא לא פקטור בגיימינג"
0,תשלח השוואות מסינימה בנצ או ממקורות יותר פרקטים והגיונים
0,תחפש קצת לפני שאתה מציע לאנשים מפרטים
0,הוא לא ינצל את כל הליבות האלה
0,עדיך כבר לסחוט כמה שיותר כוח עם התקציב הזה
0,מחשב גיימינג
0,דייגו פבל
0,שם פרטי דייגו פבל
0,יש כאלה?
0,אתה תראה...
0,אני ממליץ לסרב
0,בערך חצי? חחחחחחח
0,מה זאת השאלה הזאת..
0,פחח אשכרה?
0,"אני לא באמת יודע, אבל נראה מישהו שיגיד שאני טועה "
0,"אם אתה עומד לסרב, תשתדל לחתור למשהו ספציפי."
0,זה לא הגיוני
0,שריון התגייסו היום 
0,אי אפשר להשוות שריון לחימוש
0,עד כדי כך?
0,שם פרטי פעור
0,לא רוצה להתגייס
0,אני לא רוצה להתגייס
0,לא מצליח לגשת ל-device manager ו-disk management
0,"אני עושה כפתור ימני על תפריט התחל, בוחר ב-device manager ומופיעה ההודעה הבאה:"
0,גם כשאני בוחר ב-computer management מופיעה הודעת שגיאה:
0,גם כשאני בוחר ב-disk management מופיעה הודעת שגיאה:
0,מה יכולה להיות הבעיה?
0,אין אפשרות לגשת לאף אתר בשום דפדפן
0,לא משנה. הסתדרתי לבד. גוגל עזר לי.
0,מידע| מה הקטע של חנויות טורקיות בעלי אקספרס שמוכרות בעיקר נעליים של
0,מה הקטע של חנויות טורקיות בעלי אקספרס שמוכרות בעיקר נעליים של
0,"הול קניות מאלי אקספרס 🔥 | נעליים , אקססוריז , תכשיטים ועוד 💌"
0,מחפש חנויות בתל אביב שמוכרות חולצות מותגים שלא מזוהים עם ערסים
0,רוצה לקנות נעליים שחורות ליום יום. איפה אני מוצא?
0,איך לנקות נעליים מבד בצבע לבן
0,כל חנות שנסגרת בעלי אקספרס אחרי שאתה פתאום קונה מהם היא חנות שמחזיקה רק זיופיים אז מדווחים על כך לעלי כי יש על כך חוק - איסור מכירת פריט חיקוי.
0,אבל אז פתאום ביום בהיר החנות נעלמה כאילו בלעה אותה האדמה - ואני כמובן לא הצלחתי יותר להיכנס למנוי שהם נתנו לי. 
0,משמע החנות ביצעה דברים לא חוקיים - משמע עלי אקספרס היו חייבים לסגור אותה.
0,אני בספק שאם זה בעלי אקספרס זה מקורי בטח ובטח שלא במחירים כאלה.
0,"ועוד דבר, יש שם עוד חנויות קבועות שמוכרות זיופים, וזה נראה זיוף בצורה ברורה ובכלל לא סוגרים את החנויות האלה, לדעתי זה סוג ב', או עודפים ישנים, אבל למה להשאיר את החנות יום-יומיים, ופתאום לפתוח אותה מחדש אחרי שבוע?, זה אני לא מבין.."
0,אתה אומר שמוכרים ג'ורדן מקורי באעליאקספרס?
0,"ברור, אבל לא רק, צריך להיות חד עין וחכם, ואם קונים, במיוחד ג'ורדן שהוא מלך הזיופים אז לקנית דגם פחות פופולרי ומוביל, ככה יש יותר סיכוי שהוא אמיתי."
0,"נכון אלו חנויות של אנשים ויש מצב שימכרו שם ג'ורדן מקורי, אבל הסיכוי שואף ל0..."
0,"יש זיופים שממש ברור שהם זיוף שם, אבל יש גם מקוריים, אני קניתי ואני מעיד, יש מצב שזה אולי סוג ב', למרות שקשה להבחין בזה בעיניים, אף אחד לא יטרח לזייף נעלי ריצה או רשת של נייק.., והם באותה חנות.."
0,"אבל במידה פחותה בהרבה, אבל קל להבחין בין מקורי וזיוף, הייתי בחנות אדיס אאוטלוט, והיו שם מחירים מצחיקים, וברור שזה מקורי שם, ורק מעונה שעברה או שתיים, לא כל מה שזול הוא זיוף."
0,"לא מוכרים ג'ורדן מקורי בעלי אקספרס אחרת כל בעלי החנויות והריסיילרים היו קונים משם , במיוחד דגמים ישנים ."
0,"שלח תמונה של ההזמנה ושם החנות , האם הסמל קיים בתמונות בחנות , האם יש את כל המידות ... אל תעבוד על עצמך ."
0,"עלי אקספרס זאת פלטפורמה לדרופשיפינג , חוץ מהחברות הגדולות שיש להן חנויות שם אז הכל זה דרופשופינג , מן הסתם אם היה להם ג׳ורדנים היו מוכרים בפלטפורמות אחרות ."
0, זה דגם לא מוכר לרוב האנשים אז קשה להאמין שיזייפו דווקא אותו. 
0,אם מצאתי נעליים של נייק אבל אני לא רואה את הדגם באינטרנט בכלל
0,מתלבט בין נעליים
0,נעליים לחתונה מגביהות
0,דבר תורה| בציפייה לעליית אחיינו מאוקראינה ורוסיה
0,בציפייה לעליית אחיינו מאוקראינה ורוסיה
0,"המהר""ם אלשיך כותב כי המעבר לארץ ישראל יוצר מהפך בנפש"
0,בחזרתנו לארץ ישראל אנו מתחברים לשורשנו וחוזרים לכוחות שהיו לנו בימי קדם. 
0,"הקב""ה לאברהם ""לֵךְ לְךָ וכו' אל הארץ אשר אראך"" ושם תהיה לך ברכה מיוחדת תהיה לְגוֹי גָּדוֹל תהיה לך ברכה וַאֲבָרֶכְךָ שמך יהיה גדול וַאֲגַדְּלָה שְׁמֶךָ. והעיקר הוא שכל האנושות כולה תתברך על ידך, ""וַאֲבָרְכָה מְבָרֲכֶיךָ וּמְקַלֶּלְךָ אָאֹר וְנִבְרְכוּ בְךָ כֹּל מִשְׁפְּחֹת הָאֲדָמָה""."
0,"המילים ""וּלְכִי לָךְ"" הן כמו ""לֵךְ לְךָ"". לומר לך שלא רק אצל אברהם המעבר לארץ ישראל יוצר מהפך אלא גם בעת הגאולה תגרום העלייה לארץ ישראל מהפך רוחני בתוכנו שיאפשר לנו להוציא מן הכוח אל הפועל את התורה והגבורה שקיימת בנו, את הנבואה והברכה שטמונה בתוכנו, את השמחה והשירה, את המלכות והקדושה, שכולם יוצאים מהכוח אל הפועל בארץ ישראל.וּלְצִיּוֹן יֵאָמַר אִישׁ וְאִישׁ יֻלַּד בָּהּ וְהוּא יְכוֹנְנֶהָ עֶלְיון."
0,"על זה אמרו ""מלמד שאין תורה כתורת ארץ ישראל ולא חכמה כחכמת ארץ ישראל"" (מדרש רבה בראשית טז ד)."
0,"אחד מבבל שעולה לארץ ישראל הוא מתעלה פי שניים להיות כמו שניים מחכמי ארץ ישראל, וכיוון שכל חכם מחכמי ארץ ישראל הוא כפול מחכמי בבל, הרי שכל מי שעולה מתעלה להיות פי ארבעה מהיותו בבבל. ומביא רבא כדוגמה את רבי ירמיה שכשהיה בבבל לא הבין מה למדו בבית המדרש, וכשעלה לארץ ישראל עלה בחכמתו על חכמי בבל מאוד מאוד. "
0,"יוסטא היה חייט בציפורי שמצא חן בעיני המלך. שאל אותו המלך: מה תבקש ממני? וביקש יוסטא להיות המושל של ציפורי וקיבל. בא יוסטא לציפורי לבוש בגדי שרד והאנשים שהכירו אותו היו חלוקים בדעתם אם המושל הלבוש בגדי שרד הוא יוסטא החייט או מישהו אחר שדומה לו. אמר להם חכם אחד: אם כשהוא יעבור ברחוב ליד החנות שלו הוא יסתכל עליה, הוא יוסטא החייט, ואם לאו הוא מישהו שדומה לו. כשעבר ברחוב הסתכל יוסטא על החנות שלו מאז ומקדם, והבינו כולם שהוא חייט שעלה לגדולה ותמהו. "
